5253.669 2121.293
5256.672 2115.985
5253.691 2119.606
5541.648 2090.115
5427.668 2183.921
5429.094 2183.443
5426.075 2183.903
5169.274 2367.593
5128.784 2434.246
5128.679 2432.948
5588.903 1825.723
5587.002 1825.804
5277.218 2149
5281.221 2146.056
5270.58 2151.001
5257.928 2293.296
5255.515 2289.952
5255.077 2291.203
5254.652 2290.254
5249.274 2495.798
5404.979 2013.727
5623.872 1993.698
5623.029 1989.89
5624.369 1991.193
5628.296 1985.738
5624.843 1993.065
5623.966 1990.12
5625.02 1989.205
5627.979 1995.254
5624.99 1988.488
5623.912 1991.674
5625.081 1995.746
5631.514 1992.875
5623.936 1991.637
5616.662 2020.635
5621.753 1989.151
5625.382 1988.292
5624.695 1989.517
5624.099 1984.682
5633.477 1988.962
5630.799 1994.191
5623.417 1999.504
5628.472 1990.458
5619.465 1991.602
5624.071 1991.445
5622.495 1987.798
5629.081 1988.086
5628.906 1993.618
5621.822 1990.331
5616.607 1999.309
5626.226 1993.006
5608.925 1986.761
5621.676 1995.987
5633.758 1992.734
5626.058 1988.221
5619.392 1991.239
5625.138 1998.799
5634.259 1992.331
5630.741 1979.125
5622.087 1995.404
5621.408 1989.474
5623.936 1986.212
5624.264 1991.238
5631.802 1991.982
5628.157 1989.874
5629.168 1988.234
5621.927 1995.924
5619.453 1982.594
5622.321 1989.316
5624.075 1991.564
5622.927 1987.618
5616.261 1980.688
5620.114 1989.604
5620.928 1991.323
5636.244 2002.9
5621.472 1993.474
5621.557 1992.359
5629.77 1988.666
5610.306 1984.466
5605.945 1987.775
5627.771 1990.15
5629.558 1980.839
5623.615 1990.215
5626.029 1990.753
5617.752 2006.57
5625.282 1991.744
5623.361 1984.527
5623.89 1987.736
5617.654 1991.606
5619.112 1993.999
5617.518 1978.144
5613.484 1995.321
5621.171 1976.502
5625.369 1986.208
5632.271 1989.801
5634.489 1989.389
5622.61 1995.296
5626.942 1993.327
5623.841 1983.669
5634.394 1993.128
5625.359 1989.889
5627.879 1998.008
5623.267 1989.617
5636.598 1994.297
5631.257 1988.73
5618.855 1994.089
5614.837 1988.818
5622.932 1992.11
5624.264 1989.702
5365.152 1840.701
5366.506 1842.067
5364.569 1841.449
5297.066 2094.123
5297.329 2087.899
5298 2097.595
5305.674 2095.044
5303.962 2088.219
5306.291 2096.297
5301.438 2093.303
5306.126 2091.159
5302.401 2092.436
5301.129 2097.69
5302.124 2091.777
5300.951 2091.314
5302.036 2092.212
5301.969 2091.378
5300.037 2091.109
5297.88 2096.815
5302.187 2093.617
5301.514 2092.12
5294.993 2091.055
5302.689 2091.663
5302.074 2091.561
5300.41 2096.342
5302.961 2093.26
5303.152 2092.863
5307.375 2096.254
5300.715 2090.031
5301.937 2090.95
5306.636 2087.533
5301.462 2091.427
5302.264 2092.868
5307.658 2091.141
5302.676 2091.931
5304.596 2094.494
5297.544 2098.924
5303.406 2091.117
5301.12 2089.542
5302.124 2091.536
5304.55 2087.222
5303.344 2101.122
5302.166 2091.519
5303.082 2088.466
5301.856 2091.751
5540.346 1749.641
5753.907 1933.045
5748.709 1935.547
5750.676 1936.479
5752.453 1932.807
5220.133 2597.169
5219.848 2596.849
5218.921 2598.616
5222.048 2601.498
5219.029 2592.499
5220.824 2596.344
5221.39 2595.74
5220.744 2595.01
5220.955 2596.22
5221.542 2594.845
5219.583 2596.495
5221.63 2597.016
5217.941 2592.113
5222.312 2595.882
5222.194 2595.123
5219.855 2597.958
5263.165 2127.316
5266.276 2128.282
5634.687 2035.778
5635.075 2036.959
5633.882 2037.262
5634.478 2037.304
5631.844 2036.928
5611.82 2058.61
5612.18 2056.259
5610.543 2056.666
5610.096 2059.592
5297.702 2263.371
5268.346 2293.604
5504.687 1758.266
5504.896 1757.894
5739.852 1696.018
5644.066 1870.425
5643.967 1870.588
5643.579 1870.297
5642.961 1871.14
5645.494 1866.664
5709.604 1597.347
5711.076 1592.709
5696.071 1944.015
5696.193 1941.069
5700.675 1942.134
5698.341 1942.258
5699.26 1942.052
5698.684 1941.67
5697.841 1943.361
5698.697 1940.981
5697.573 1941.562
5698.819 1941.87
5489.501 1762.131
5489.048 1763.542
5487.463 1761.431
5447.377 2543.844
5534.29 2312.984
5295.29 2095.668
5298.541 2092.475
5296.324 2095.475
5295.904 2096.591
5294.682 2096.062
5295.78 2094.919
5291.319 2096.514
5294.583 2094.443
5298.053 2094.268
5296.744 2095.277
5302.71 2097.573
5290.126 2096.939
5292.048 2094.875
5298.242 2097.366
5295.834 2095.322
5296.582 2095.748
5294.886 2095.016
5294.369 2097.892
5293.628 2095.377
5295.924 2095.153
5296.014 2096.179
5296.8 2093.81
5295.338 2094.677
5298.521 2095.545
5294.462 2093.766
5297.48 2094.999
5296.27 2097.627
5706.764 1704.852
5706.362 1703.708
5703.614 1707.93
5706.488 1705.537
5264.601 2145.628
5266.054 2144.603
5257.612 2144.134
5265.153 2147.246
5264.32 2145.756
5265.751 2143.722
5263.233 2144.024
5265.8 2142.097
5266.026 2147.412
5420.186 2487.773
5510.406 2279.759
5508.236 2279.38
5510.152 2284.733
5510.232 2279.029
5505.989 2274.526
5509.363 2280.558
5513.559 2282.234
5505.322 2282.95
5507.701 2279.664
5511.97 2285.894
5507.24 2279.562
5573.318 2077.898
5571.222 2077.083
5574.392 2074.967
5247.742 2059.249
5248.906 2063.614
5244.406 2062.148
5247.69 2056.523
5246.854 2063.721
5247.745 2061.059
5249.489 2059.539
5247.544 2058.798
5247.718 2059.741
5173.521 2320.829
5617.959 1633.904
5724.786 1794.487
5725.401 1793.618
5453.21 2575.263
5451.871 2574.008
5696.863 2002.38
5719.075 1874.799
5645.318 1832.313
5645.825 1828.68
5643.96 1833.83
5191.89 2284.423
5256.116 2099.301
5256.733 2098.175
5248.815 2102.609
5252.805 2102.698
5253.768 2102.34
5250.845 2098.294
5250.361 2103.714
5249.064 2097.998
5256.018 2100.025
5295.979 2108.68
5295.923 2109.941
5294.664 2108.785
5295.553 2106.776
5293.405 2107.68
5294.14 2108.083
5296.928 2107.757
5293.513 2107.476
5556.844 1853.69
5566.625 1935.295
5695.581 1988.985
5696.469 1988.335
5583.418 1703.414
5288.849 2068.058
5284.874 2065.148
5291.454 2063.964
5289.91 2065.987
5284.408 2064.23
5294.3 2066.107
5290.129 2060.873
5343.227 2116.731
5345.435 2116.117
5345.429 2116.164
5344.635 2115.967
5344.515 2110.25
5343.56 2119.552
5352.464 2114.504
5344.795 2119.669
5338.296 2111.677
5348.082 2107.273
5344.683 2114.682
5345.819 2118.598
5347.794 2129.02
5351.461 2116.414
5344.589 2112.31
5344.458 2117.117
5344.679 2111.47
5350.519 2117.501
5348.423 2111.796
5349.583 2116.29
5345.083 2117.924
5351.805 2106.237
5342.587 2118.053
5344.261 2115.9
5346.408 2109.531
5348.57 2119.61
5344.272 2115.764
5343.051 2115.269
5342.835 2109.409
5337.96 2117.624
5345.904 2114.869
5346.252 2105.883
5330.651 2122.284
5360.384 2110.629
5357.179 2119.777
5348.032 2115.891
5344.429 2116.192
5342.994 2115.62
5342.359 2120.667
5344.497 2117.26
5349.405 2112.017
5341.249 2112.309
5344.496 2116.402
5343.868 2117.62
5337.625 2110.952
5350.861 2116.021
5342.068 2129.615
5345.404 2118.044
5341.157 2117.266
5335.35 2115.571
5334.026 2110.28
5342.309 2113.875
5339.744 2114.154
5344.208 2114.474
5350.679 2116.034
5352.27 2119.742
5676.72 1782.242
5701.472 1919.666
5702.851 1919.735
5701.879 1920.545
5435.807 2469.283
5272.878 2375.607
5287.634 2301.603
5811.314 1814.4
5810.994 1821.248
5813.527 1814.037
5488.869 2081.559
5486.488 2586.665
5292.121 2122.787
5287.314 2118.833
5293.799 2117.989
5304.269 2120.448
5294.215 2118.272
5296.37 2119.747
5292.661 2132.947
5289.187 2122.232
5290.142 2125.733
5289.242 2131.04
5290.445 2118.242
5292.864 2120.852
5285.527 2120.571
5292.959 2120.732
5299.497 2111.892
5290.15 2121.736
5295.285 2123.76
5287.23 2130.907
5290.645 2121.425
5290.414 2121.334
5293.136 2128.445
5289.975 2121.627
5299.557 2117.549
5287.798 2113.741
5292.48 2123.806
5291.322 2120.495
5296.455 2113.592
5289.322 2125.182
5295.323 2117.083
5285.577 2137.422
5215 2320.602
5214.061 2317.79
5213.762 2319.43
5690.743 1904.721
5186.175 2368.211
5188.334 2368.236
5180.026 2366.884
5188.592 2366.632
5183.731 2370.63
5187.358 2367.221
5188.83 2363.178
5185.722 2368.895
5185.562 2366.298
5187.179 2368.592
5182.535 2367.361
5185.849 2366.748
5326.309 2415.124
5328.652 2422.424
5330.211 2416.02
5323.975 2411.491
5674.075 1626.844
5673.501 1627.416
5678.369 1622.809
5214.04 2222.575
5218.703 2220.508
5674.104 1742.087
5753.579 1692.479
5632.326 2255.863
5633.152 2255.315
5633.487 2255.148
5355.796 2041.403
5726.147 1705.729
5501.715 1947.873
5528.688 2135.886
5702.523 1741.654
5734.445 1748.336
5734.684 1749.412
5733 1748.252
5658.043 1749.696
5658.34 1750.827
5656.813 1751.25
5518.387 2209.683
5383.704 2506.445
5366.141 2262.013
5126.069 2397.902
5388.426 1815.293
5132.743 2458.457
5132.893 2459.334
5562.203 2229.103
5562.002 2230.786
5562.237 2231.591
5566.082 2230.461
5561.102 2234.292
5383.802 2086.275
5663.368 2139.908
5411.067 1838.377
5415.246 1838.652
5410.165 1840.545
5410.668 1841.607
5410.419 1841.738
5408.831 1841.32
5409.368 1842.862
5413.051 1841.088
5817.008 1631.694
5687.392 2150.204
5685.648 2140.932
5688.415 2141.91
5690.007 2143.772
5695.649 2148.294
5695.945 2148.319
5689.605 2145.135
5684.894 2145.671
5686.222 2145.625
5687.815 2145.196
5686.3 2145.339
5688.176 2146.566
5682.796 2144.422
5678.017 2144.343
5685.104 2146.797
5688.401 2146.116
5686.517 2148.495
5686.886 2145.193
5685.263 2144.579
5685.084 2144.719
5684.242 2145.1
5679.424 2149.796
5693.783 2142.643
5680.574 2139.829
5688.155 2139.72
5692.472 2154.029
5686.849 2149.567
5689.404 2142.961
5688.782 2138.771
5684.71 2146.208
5535.808 2473.351
5539.729 2468.939
5542.137 2476.542
5540.782 2472.635
5537.107 2471.862
5543.11 2469.774
5542.702 2473.509
5540.827 2472.7
5540.879 2472.96
5540.474 2474.085
5538.156 2472.868
5539.232 2472.47
5542.66 2471.779
5540.826 2472.643
5541.002 2472.938
5697.329 2175.333
5371.145 2389.314
5373.935 2387.379
5368.023 2389.107
5369.706 2385.099
5490.848 2181.659
5735.942 2060.997
5739.473 2051.822
5735.277 2057.678
5732.06 2061.769
5743.751 2053.493
5741.74 2061.425
5731.759 2059.624
5730.733 2060.359
5733.099 2051.164
5733.5 2056.443
5735.636 2072.551
5735.445 2053.895
5732.131 2062.363
5734.671 2064.049
5726.263 2063.738
5738.153 2060.603
5736.173 2060.428
5733.934 2061.289
5735.199 2069.327
5731.109 2062.254
5731.683 2060.121
5731.254 2065.2
5733.434 2061.382
5737.617 2058.674
5730.103 2059.877
5744.274 2065.658
5743.833 2055.803
5732.035 2049.968
5737.257 2061.818
5733.064 2060.598
5730.458 2054.078
5733.218 2064.81
5723.446 2051.582
5737.905 2067.498
5731.546 2070.26
5723.55 2060.977
5724.94 2062.695
5733.318 2060.634
5730.003 2060.507
5734.958 2064.144
5732.413 2061.629
5733.46 2062.792
5734.739 2065.584
5736.211 2062.914
5731.091 2063.993
5731.857 2064.315
5727.713 2055.394
5745.478 2068.953
5736.119 2061.78
5731.807 2061.97
5726.148 2063.775
5729.252 2057.222
5736.799 2053.925
5735.053 2059.978
5723.366 2058.162
5732.999 2059.091
5730.983 2065.482
5732.338 2061.609
5726.337 2073.784
5731.685 2062.242
5739.516 2056.591
5739.261 2059.289
5752.062 2072.563
5721.367 2063.15
5732.792 2060.986
5731.923 2061.917
5734.231 2049.486
5735.723 2061.3
5726.354 2062.3
5734.527 2067.423
5725.722 2070.731
5730.047 2062.013
5731.863 2060.738
5732.898 2063.726
5734.345 2056.216
5733.083 2056.759
5745.956 2065.221
5724.774 2067.461
5736.44 2081.062
5730.914 2060.476
5733.877 2060.373
5739.716 2060.039
5731.8 2057.581
5728.272 2064.346
5733.336 2065.611
5733.089 2058.628
5727.958 2060.004
5724.211 2058.916
5736.333 2066.197
5730.589 2060.625
5736.36 2063.007
5736.504 2060.705
5744.246 2058.923
5732.623 2059.925
5734.752 2069.264
5742.155 2072.359
5729.677 2067.292
5736.622 2060.433
5732.055 2063.403
5724.368 2072.969
5734.364 2063.184
5727.125 2066.57
5732.354 2063.538
5733.657 2050.964
5731.28 2055.799
5727.373 2045.833
5731.648 2056.743
5721.809 2053.422
5738.394 2063.183
5738.812 2065.585
5745.637 2069.528
5732.783 2061.429
5734.204 2060.176
5731.527 2058.426
5737.899 2061.231
5733.85 2055.059
5754.12 2049.976
5749.734 2046.422
5754.43 2049.97
5761.222 2058.004
5754.764 2054.268
5754.516 2053.747
5754.571 2049.981
5752.636 2067.627
5759.997 2047.117
5746.174 2044.724
5752.528 2043.021
5756.642 2050.295
5755.413 2047.181
5751.281 2057.189
5747.852 2053.817
5754.758 2051.006
5751.864 2049.967
5752.753 2052.106
5753.551 2048.398
5763.448 2057.299
5754.361 2046.332
5752.066 2053.345
5756.621 2043.048
5755.327 2050.979
5756.713 2049.883
5758.685 2044.839
5755.615 2047.382
5756.625 2053.423
5759.484 2055.786
5752.4 2047.424
5753.913 2057.498
5750.476 2047.114
5753.781 2050.968
5748.239 2056.509
5749.322 2055.031
5753.702 2049.588
5757.395 2053.462
5743.543 2044.557
5753.025 2048.665
5753.953 2050.217
5754.514 2033.375
5757.312 2054.586
5755.597 2055.739
5757.032 2043.172
5754.113 2051.897
5753.954 2050.37
5753.288 2049.012
5759.197 2053.233
5753.799 2049.674
5748.537 2048.49
5755.057 2045.402
5747.748 2049.7
5753.899 2050.531
5756.107 2051.414
5762.246 2050.336
5755.48 2052.581
5756.919 2053.573
5747.549 2053.197
5754.785 2056.935
5750.065 2048.495
5755.965 2060.005
5754.411 2051.277
5586.975 2405.833
5588.558 2404.919
5588.698 2407.621
5587.788 2405.903
5587.653 2406.589
5584.8 2406.375
5587.758 2401.94
5515.111 2243.147
5302.859 2063.954
5304.558 2051.511
5301.028 2063.641
5304.242 2064.682
5312.008 2064.864
5303.122 2065.744
5297.357 2072.554
5312.186 2065.114
5306.904 2061.352
5297.294 2059.036
5303.399 2063.038
5303.393 2066.056
5302.902 2063.68
5301.964 2061.045
5304.308 2063.946
5299.185 2076.442
5299.717 2062.962
5297.992 2060.717
5294.428 2070.7
5305.27 2066.011
5310.065 2069.24
5306.398 2069.822
5303.599 2064.203
5303.849 2064.516
5301.798 2066.452
5305.465 2068.108
5307.879 2064.217
5300.15 2057.392
5303.638 2064.59
5302.847 2066.402
5305.375 2064.161
5310.369 2070.47
5305.666 2061.259
5304.678 2064.357
5302.641 2063.478
5305.572 2058.867
5303.139 2063.595
5301.74 2064.145
5307.683 2068.567
5305.129 2066.17
5300.184 2059.521
5304.878 2064.924
5305.817 2062.084
5303.022 2063.977
5307.202 2066.852
5531.457 1780.803
5526.507 1774.205
5525.497 1778.654
5518.063 1778.702
5525.42 1777.26
5522.703 1782.103
5525.195 1774.847
5524.802 1777.234
5524.144 1779.159
5524.62 1779.011
5526.36 1777.644
5527.667 1777.879
5525.912 1778.327
5525.757 1778.11
5523.938 1782.477
5524.07 1777.917
5525.444 1779.024
5177.659 2428.488
5177.265 2427.696
5333.435 1974.632
5444.523 2174.585
5444.534 2177.411
5445.984 2178.322
5445.571 2179.416
5319.767 1971.521
5320.521 1971.573
5319.685 1974.55
5345.128 1921.577
5345 1919.746
5344.461 1920.152
5413.579 1810.004
5412.302 1809.848
5672.635 2081.795
5673.526 2081.35
5589.081 2034.273
5587.202 2035.682
5574.478 1946.301
5576.045 1947.303
5574.591 1945.91
5573.492 1943.822
5578.324 1944.697
5574.582 1947.769
5572.897 1944.55
5574.486 1945.492
5576.06 1948.318
5574.715 1946.251
5573.366 1945.561
5580.64 1946.325
5583.117 1946.964
5574.774 1947.631
5575.096 1944.209
5575.418 1948.939
5572.5 1944.4
5344.593 1992.752
5344.522 1992.971
5788.552 1657.53
5763.663 1640.476
5764.302 1638.63
5762.641 1640.526
5759.611 1639.116
5767.126 1640.292
5761.118 1638.85
5527.591 2000.705
5587.18 2105.578
5587.653 2105.911
5588.241 2107.757
5622.719 1916.811
5592.526 2467.48
5595.169 2464.304
5598.392 2470.056
5156.509 2338.815
5157.409 2335.482
5155.027 2338.907
5156.584 2340.151
5153.535 2339.314
5154.84 2339.277
5156.256 2339.473
5391.94 2036.572
5667.805 1694.232
5653.191 1689.667
5663.727 1686.48
5663.874 1685.042
5663.963 1685.443
5664.158 1680.402
5662.226 1683.601
5667.019 1682.201
5659.119 1684.202
5667.17 1685.618
5661.649 1686.834
5669.449 1687.179
5664.544 1682.222
5653.686 1674.71
5663.7 1684.303
5661.483 1685.067
5663.671 1683.888
5663.386 1684.585
5659.778 1686.365
5663.297 1684.583
5663.372 1686.967
5657.413 1687.864
5663.236 1686.042
5665.887 1685.095
5663.533 1683.603
5664.836 1687.703
5659.51 1686.86
5663.84 1685.633
5664.211 1689.524
5668.712 1694.114
5657.228 1684.819
5503.87 2152.51
5501.601 2148.716
5502.843 2152.55
5503.141 2151.675
5503.436 2153.33
5523.118 1881.139
5522.21 1881.511
5523.275 1881.813
5523.345 1881.129
5519.08 1879.778
5793.638 1730.636
5528.78 1669.051
5514.968 1827.687
5516.347 1829.553
5511.041 1828.695
5392.34 2349.746
5395.469 2348.74
5394.769 2345.878
5661.794 2266.311
5520.367 2482.713
5518.854 2482.872
5519.552 2483.2
5519.606 2485.738
5516.77 2481.671
5519.332 2482.973
5387.825 1925.227
5386.436 1922.145
5428.575 2281.286
5429.924 2280.613
5428.556 2280.663
5427.921 2283.618
5428.329 2281.304
5428.594 2280.112
5427.735 2282.373
5428.283 2280.299
5577.548 1810.086
5578.067 1809.341
5582.058 1808.887
5573.801 1811.498
5396.677 2303.741
5394.478 2305.888
5396.941 2306.855
5394.959 2308.536
5638.229 2080.767
5637.792 2074.049
5636.073 2074.933
5636.647 2078.976
5639.599 2070.227
5634.864 2074.577
5636.801 2072.927
5636.676 2071.53
5638.078 2069.465
5636.809 2073.508
5637.865 2074.07
5633.97 2074.128
5640.186 2072.629
5636.55 2073.442
5643.214 2070.534
5639.129 2067.828
5637.526 2074.299
5635.091 2070.504
5632.546 2075.115
5632.773 2074.672
5638.598 2075.482
5637.813 2072.539
5638.916 2078.298
5637.728 2074.299
5160.458 2316.936
5158.856 2316.818
5792.334 1680.954
5792.693 1681.514
5792.132 1681.111
5794.486 1681.147
5739.669 1602.049
5740.666 1603.85
5738.229 1604.416
5738.685 1601.035
5738.983 1602.336
5476.985 1706.238
5475.713 1705.388
5592.1 1628.032
5593.196 1626.037
5592.51 1628.768
5593.074 1627.992
5381.681 2605.882
5381.973 2612.99
5383.494 2608.581
5382.499 2608.5
5385.185 2607.017
5414.453 2360.723
5756.08 2078.966
5170.404 2644.158
5168.598 2640.035
5171.544 2641.848
5176.132 2644.305
5620.425 2161.503
5619.658 2160.976
5621.313 2163.507
5624.429 2160.091
5622.338 2164.282
5620.286 2162.021
5621.717 2163.694
5623.014 2160.976
5533.028 1681.125
5308.548 2348.336
5272.394 2121.208
5268.993 2121.679
5580.962 2022.975
5580.021 2021.152
5588.142 2020.266
5582.036 2018.715
5581.089 2018.363
5579.808 2018.417
5575.998 2020.632
5581.742 2019.015
5587.456 2016.629
5579.971 2013.394
5580.248 2018.197
5579.768 2020.362
5583.079 2015.903
5580.085 2019.571
5581.809 2018.051
5579.092 2021.161
5580.593 2018.859
5582.756 2020.026
5524.88 2074.657
5614.201 2118.088
5580.919 2000.116
5580.038 2004.658
5601.592 1932.864
5221.11 2479.466
5215.506 2475.805
5220.945 2475.146
5519.344 1933.91
5522.628 1930.528
5517.989 1935.156
5518.627 1935.122
5517.789 1937.63
5515.945 1937.033
5517.74 1935.514
5136.839 2506.274
5137.783 2507.476
5134.971 2509.692
5137.323 2504.997
5138.847 2508.717
5134.555 2503.78
5139.545 2506.905
5137.989 2507.683
5137.02 2508.133
5564.047 1660.849
5151.099 2373.349
5155.169 2371.554
5154.555 2375.374
5152.479 2376.257
5153.385 2374.816
5163.127 2375.859
5152.353 2375.56
5155.825 2375.218
5147.47 2375.629
5768.221 2065.206
5686.958 1859.025
5692.988 1861.293
5271.313 2053.981
5268.186 2064.659
5275.179 2058.555
5268.309 2052.848
5264.625 2050.324
5267.694 2054.102
5269.285 2057.107
5266.689 2050.16
5268.132 2049.797
5276.369 2047.491
5269.074 2051.929
5269.109 2053.865
5269.54 2046.704
5271.37 2053.858
5269.842 2053.474
5269.068 2054.465
5276.604 2054.836
5271.26 2054.433
5270.931 2053.566
5267.036 2060.949
5270.17 2055.84
5271.774 2054.78
5456.231 1790.439
5458.353 1789.814
5457.361 1792.516
5456.847 1791.742
5457.618 1789.154
5455.41 1793.642
5275.705 2135.387
5274.744 2128.183
5276.289 2130.548
5276.017 2130.77
5269.607 2128.4
5276.622 2130.055
5274.186 2128.028
5284.26 2136.007
5276.455 2129.362
5277.232 2133.452
5275.337 2131.255
5261.941 2126.551
5277.268 2124.026
5280.216 2131.693
5269.94 2127.752
5271.624 2131.743
5276.109 2131.025
5276.005 2128.095
5275.797 2130.223
5276.377 2130.248
5274.549 2146.941
5277.348 2130.344
