"","nr","alg","argument","set","scaled","FM","AR"
"780",780,"hclust","single","x2",FALSE,0.570897891113201,-0.0069225779607647
"781",781,"hclust","single","x3",FALSE,0.511567714346759,0.00650154355989074
"782",782,"hclust","single","z1",FALSE,0.539643668868458,0.121608994787084
"783",783,"hclust","single","z2",FALSE,0.857471732180423,0.734711407599505
"784",784,"hclust","single","z3",FALSE,0.842076827699334,0.73869222959752
"785",785,"hclust","complete","atom",FALSE,0.646803265047809,0.0835311928893039
"786",786,"hclust","complete","chainlink",FALSE,0.689217432357566,0.313045485364763
"787",787,"hclust","complete","engytime",FALSE,0.654373719072402,0.040580394647764
"788",788,"hclust","complete","hepta",FALSE,1,1
"789",789,"hclust","complete","lsun",FALSE,0.627204268665855,0.404612960951958
"790",790,"hclust","complete","target",FALSE,0.662843178900121,0.206684299672276
"791",791,"hclust","complete","tetra",FALSE,0.99000101504848,0.986700900040098
"792",792,"hclust","complete","twodiamonds",FALSE,0.992509610085949,0.985037524550926
"793",793,"hclust","complete","wingnut",FALSE,0.747542641523954,0.468807511870273
"794",794,"hclust","complete","dense",FALSE,0.670660298135,0.257263792744253
"795",795,"hclust","complete","fuzzyx",FALSE,0.72976240480163,0.653715362084362
"796",796,"hclust","complete","line",FALSE,0.605542492476445,-0.0709960601813904
"797",797,"hclust","complete","parabolic",FALSE,0.795920262760761,0.589417226013762
"798",798,"hclust","complete","ring",FALSE,0.660340181409957,0.209204953022225
"799",799,"hclust","complete","zigzag",FALSE,0.50422550543194,0.130128486486657
"800",800,"hclust","complete","by_voivodeship",FALSE,0.696827295108126,0.667880005791409
"801",801,"hclust","complete","pizza1",FALSE,0.759917397341654,0.677761351695003
"802",802,"hclust","complete","pizza2",FALSE,0.775398135034769,0.723646596617447
"803",803,"hclust","complete","simple_agglomerations1",FALSE,0.883818647973101,0.852480033201645
"804",804,"hclust","complete","simple_agglomerations2",FALSE,0.831831093840728,0.746025475065715
"805",805,"hclust","complete","simple_agglomerations3",FALSE,0.904075791819373,0.886584593992455
"806",806,"hclust","complete","iris",FALSE,0.768637102851382,0.64225125183629
"807",807,"hclust","complete","iris5",FALSE,0.66514537343186,0.337008100464938
"808",808,"hclust","complete","square",FALSE,0.652341946693618,0.167556787056539
"809",809,"hclust","complete","a1",FALSE,0.920414969018866,0.916228429500943
"810",810,"hclust","complete","a2",FALSE,0.911033777932305,0.908415480526077
"811",811,"hclust","complete","a3",FALSE,0.919499622736701,0.917855629735215
"812",812,"hclust","complete","aggregation",FALSE,0.823731934819384,0.774420011803794
"813",813,"hclust","complete","compound",FALSE,0.854734567583781,0.792878140468533
"814",814,"hclust","complete","d31",FALSE,0.92622712015479,0.923790023974218
"815",815,"hclust","complete","flame",FALSE,0.623036389947208,-0.0422301552686084
"816",816,"hclust","complete","jain",FALSE,0.921763082290201,0.779194020923121
"817",817,"hclust","complete","pathbased",FALSE,0.595415157925218,0.345520724742111
"818",818,"hclust","complete","r15",FALSE,0.979923199186615,0.978524258898896
"819",819,"hclust","complete","s1",FALSE,0.972992116429932,0.971062167115048
"820",820,"hclust","complete","s2",FALSE,0.806599007340051,0.790872518551814
"821",821,"hclust","complete","s3",FALSE,0.54836504988297,0.509250385401546
"822",822,"hclust","complete","s4",FALSE,0.468044979388417,0.417118713915594
"823",823,"hclust","complete","spiral",FALSE,0.338499071283009,0.00184103769941931
"824",824,"hclust","complete","unbalance",FALSE,0.774934260928907,0.612466342912506
"825",825,"hclust","complete","cross",FALSE,0.596972782436622,0.358730732110167
"826",826,"hclust","complete","smile",FALSE,0.647170494868662,0.499293559824069
"827",827,"hclust","complete","twosplashes",FALSE,0.609455946472134,0.218952078228183
"828",828,"hclust","complete","x1",FALSE,1,1
"829",829,"hclust","complete","x2",FALSE,0.550659146316221,0.209054806135108
"830",830,"hclust","complete","x3",FALSE,0.693630000589124,0.57638408431456
"831",831,"hclust","complete","z1",FALSE,0.45745197210723,0.180822463280268
"832",832,"hclust","complete","z2",FALSE,0.623078840328761,0.441388297493468
"833",833,"hclust","complete","z3",FALSE,0.953529024522577,0.933199091926119
"834",834,"hclust","average","atom",FALSE,0.646283698604904,0.0986262181864304
"835",835,"hclust","average","chainlink",FALSE,0.676528827347987,0.271921713666508
"836",836,"hclust","average","engytime",FALSE,0.650023910224952,0.0510138263427429
"837",837,"hclust","average","hepta",FALSE,1,1
"838",838,"hclust","average","lsun",FALSE,0.604377051598883,0.361088530751963
"839",839,"hclust","average","target",FALSE,0.6576649848155,0.145592188215709
"840",840,"hclust","average","tetra",FALSE,0.994974874689086,0.993316527220373
"841",841,"hclust","average","twodiamonds",FALSE,0.997496875014685,0.99499999220708
"842",842,"hclust","average","wingnut",FALSE,1,1
"843",843,"hclust","average","dense",FALSE,0.960436324377729,0.921204677133922
"844",844,"hclust","average","fuzzyx",FALSE,0.795479442745686,0.742600227432063
"845",845,"hclust","average","line",FALSE,0.603488734440495,-0.066108799452802
"846",846,"hclust","average","parabolic",FALSE,0.799375037251753,0.598675008563865
"847",847,"hclust","average","ring",FALSE,0.646693452815137,0.113745642940336
"848",848,"hclust","average","zigzag",FALSE,0.508596475874516,0.129193352351804
"849",849,"hclust","average","by_voivodeship",FALSE,0.704444110810579,0.674451784256164
"850",850,"hclust","average","pizza1",FALSE,1,1
"851",851,"hclust","average","pizza2",FALSE,0.94632734328565,0.93462575328446
"852",852,"hclust","average","simple_agglomerations1",FALSE,0.95616359186449,0.944101808507405
"853",853,"hclust","average","simple_agglomerations2",FALSE,0.747811703847424,0.511009637883667
"854",854,"hclust","average","simple_agglomerations3",FALSE,0.988622870019858,0.98657015689703
"855",855,"hclust","average","iris",FALSE,0.840728915757482,0.759198707107152
"856",856,"hclust","average","iris5",FALSE,0.765221672492173,0.557788863596003
"857",857,"hclust","average","square",FALSE,0.650023905541056,0.151566735488702
"858",858,"hclust","average","a1",FALSE,0.928824848410088,0.925094310320662
"859",859,"hclust","average","a2",FALSE,0.935610666286434,0.9337253051435
"860",860,"hclust","average","a3",FALSE,0.944650702080128,0.943526692367395
"861",861,"hclust","average","aggregation",FALSE,0.99488119732326,0.993467313934767
"862",862,"hclust","average","compound",FALSE,0.861578410378158,0.803025623308763
"863",863,"hclust","average","d31",FALSE,0.910376651900697,0.906891828846128
"864",864,"hclust","average","flame",FALSE,0.731069999812516,0.442150650455405
"865",865,"hclust","average","jain",FALSE,0.921763082290201,0.779194020923121
"866",866,"hclust","average","pathbased",FALSE,0.652631304153718,0.443642303528723
"867",867,"hclust","average","r15",FALSE,0.989959432972079,0.989259995246671
"868",868,"hclust","average","s1",FALSE,0.982824947904038,0.981599047547291
"869",869,"hclust","average","s2",FALSE,0.918425752430635,0.912602074550962
"870",870,"hclust","average","s3",FALSE,0.636391529157112,0.595741220700183
"871",871,"hclust","average","s4",FALSE,0.546192126138897,0.492565817388555
"872",872,"hclust","average","spiral",FALSE,0.357273005024422,-0.00225812816618304
"873",873,"hclust","average","unbalance",FALSE,1,1
"874",874,"hclust","average","cross",FALSE,0.490459269030767,0.00133870543728866
"875",875,"hclust","average","smile",FALSE,0.690313193303266,0.574631216936805
"876",876,"hclust","average","twosplashes",FALSE,0.689567502245193,0.00225619042247157
"877",877,"hclust","average","x1",FALSE,1,1
"878",878,"hclust","average","x2",FALSE,0.586763819969327,0.250165848931435
"879",879,"hclust","average","x3",FALSE,0.678501880817369,0.504547240137092
"880",880,"hclust","average","z1",FALSE,0.511465047692704,0.213593840351075
"881",881,"hclust","average","z2",FALSE,0.675862155741681,0.511529995333818
"882",882,"hclust","average","z3",FALSE,0.99833060567777,0.997617794691025
"883",883,"hclust","mcquitty","atom",FALSE,0.661122491393442,0.213206019358984
"884",884,"hclust","mcquitty","chainlink",FALSE,0.720648984431863,0.401437099290508
"885",885,"hclust","mcquitty","engytime",FALSE,0.658931402634767,0.031860269191981
"886",886,"hclust","mcquitty","hepta",FALSE,1,1
"887",887,"hclust","mcquitty","lsun",FALSE,0.574204227054148,0.306506365287466
"888",888,"hclust","mcquitty","target",FALSE,0.684072231228392,0.2994010586115
"889",889,"hclust","mcquitty","tetra",FALSE,1,1
"890",890,"hclust","mcquitty","twodiamonds",FALSE,0.997496875014685,0.99499999220708
"891",891,"hclust","mcquitty","wingnut",FALSE,1,1
"892",892,"hclust","mcquitty","dense",FALSE,0.682522435032759,0.00422397315966757
"893",893,"hclust","mcquitty","fuzzyx",FALSE,0.701086001343149,0.614908373851101
"894",894,"hclust","mcquitty","line",FALSE,0.597179550619629,-0.0167037861915367
"895",895,"hclust","mcquitty","parabolic",FALSE,0.80268952779997,0.601783299497684
"896",896,"hclust","mcquitty","ring",FALSE,0.6511095270734,0.159461516887696
"897",897,"hclust","mcquitty","zigzag",FALSE,0.496963161088058,0.132361508171249
"898",898,"hclust","mcquitty","by_voivodeship",FALSE,0.64895454893451,0.60820487651465
"899",899,"hclust","mcquitty","pizza1",FALSE,0.891528156011973,0.854770236851055
"900",900,"hclust","mcquitty","pizza2",FALSE,0.917500089739553,0.899442752593942
"901",901,"hclust","mcquitty","simple_agglomerations1",FALSE,0.772410584974137,0.709520456650596
"902",902,"hclust","mcquitty","simple_agglomerations2",FALSE,0.777914444466359,0.663377420014806
"903",903,"hclust","mcquitty","simple_agglomerations3",FALSE,0.986126678273578,0.983627514677189
"904",904,"hclust","mcquitty","iris",FALSE,0.832050294337844,0.745503868180448
"905",905,"hclust","mcquitty","iris5",FALSE,0.752906888806957,0.532204414877533
"906",906,"hclust","mcquitty","square",FALSE,0.662888166422337,0.220338784404269
"907",907,"hclust","mcquitty","a1",FALSE,0.815021396072298,0.804022108002675
"908",908,"hclust","mcquitty","a2",FALSE,0.861384109113768,0.856877771148774
"909",909,"hclust","mcquitty","a3",FALSE,0.853266387069355,0.849599272210285
"910",910,"hclust","mcquitty","aggregation",FALSE,0.74958876543362,0.682501856877056
"911",911,"hclust","mcquitty","compound",FALSE,0.869676433450936,0.816971510641043
"912",912,"hclust","mcquitty","d31",FALSE,0.784421474323481,0.775373311035175
"913",913,"hclust","mcquitty","flame",FALSE,0.715087059085863,0.409345691109965
"914",914,"hclust","mcquitty","jain",FALSE,0.790449630182808,0.514616982682244
"915",915,"hclust","mcquitty","pathbased",FALSE,0.579524846086521,0.355175449510833
"916",916,"hclust","mcquitty","r15",FALSE,0.976682838182811,0.975057533608047
"917",917,"hclust","mcquitty","s1",FALSE,0.818649506658317,0.801684641060835
"918",918,"hclust","mcquitty","s2",FALSE,0.70300165460718,0.67863653910799
"919",919,"hclust","mcquitty","s3",FALSE,0.469779621468676,0.418929461229187
"920",920,"hclust","mcquitty","s4",FALSE,0.438297041281948,0.371297005957674
"921",921,"hclust","mcquitty","spiral",FALSE,0.345692419434698,0.00171002244128603
"922",922,"hclust","mcquitty","unbalance",FALSE,0.775147915264123,0.612735494359253
"923",923,"hclust","mcquitty","cross",FALSE,0.475379457627155,0.0449260716347448
"924",924,"hclust","mcquitty","smile",FALSE,0.624335784883202,0.484454714102284
"925",925,"hclust","mcquitty","twosplashes",FALSE,0.602089556641828,0.191647189790072
"926",926,"hclust","mcquitty","x1",FALSE,1,1
"927",927,"hclust","mcquitty","x2",FALSE,0.509764984584528,-0.00751194184700119
"928",928,"hclust","mcquitty","x3",FALSE,0.696287961515743,0.534214496673551
"929",929,"hclust","mcquitty","z1",FALSE,0.473612076699601,0.200246931899682
"930",930,"hclust","mcquitty","z2",FALSE,0.594232209957547,0.385994207530666
"931",931,"hclust","mcquitty","z3",FALSE,0.957457330803564,0.939522341918026
"932",932,"hclust","median","atom",FALSE,0.702300468841295,0.000125160337236546
"933",933,"hclust","median","chainlink",FALSE,0.681588485034806,0.288884107635801
"934",934,"hclust","median","engytime",FALSE,0.654030498456152,0.0231286854183281
"935",935,"hclust","median","hepta",FALSE,1,1
"936",936,"hclust","median","lsun",FALSE,0.669457304713046,0.471261113503063
"937",937,"hclust","median","target",FALSE,0.67240857821223,0.254884980283969
"938",938,"hclust","median","tetra",FALSE,0.785934105174138,0.671340691289061
"939",939,"hclust","median","twodiamonds",FALSE,0.827015956661999,0.647600720529576
"940",940,"hclust","median","wingnut",FALSE,1,1
"941",941,"hclust","median","dense",FALSE,0.960436324377729,0.921204677133922
"942",942,"hclust","median","fuzzyx",FALSE,0.662771015015507,0.565879545976443
"943",943,"hclust","median","line",FALSE,0.609127041887237,-0.077783803009895
"944",944,"hclust","median","parabolic",FALSE,0.844685828736362,0.688589917433366
"945",945,"hclust","median","ring",FALSE,0.65542318376758,0.0396539293439076
"946",946,"hclust","median","zigzag",FALSE,0.491055413489222,0.142996944339039
"947",947,"hclust","median","by_voivodeship",FALSE,0.544693899308228,0.50030112478375
"948",948,"hclust","median","pizza1",FALSE,0.829800566397542,0.76909498700764
"949",949,"hclust","median","pizza2",FALSE,0.811176922448759,0.754568889304127
"950",950,"hclust","median","simple_agglomerations1",FALSE,0.804850934225442,0.743265867370513
"951",951,"hclust","median","simple_agglomerations2",FALSE,0.566840911644108,0.0728547802825703
"952",952,"hclust","median","simple_agglomerations3",FALSE,0.804446481509352,0.759992286724315
"953",953,"hclust","median","iris",FALSE,0.830639419543784,0.744526430873875
"954",954,"hclust","median","iris5",FALSE,0.749873224133996,0.53125189377871
"955",955,"hclust","median","square",FALSE,0.662448055511814,0.218463095892533
"956",956,"hclust","median","a1",FALSE,0.694299482791307,0.667845901788496
"957",957,"hclust","median","a2",FALSE,0.651636909863814,0.624873988507861
"958",958,"hclust","median","a3",FALSE,0.661291056745695,0.641809954603713
"959",959,"hclust","median","aggregation",FALSE,0.961281516568133,0.949326364020144
"960",960,"hclust","median","compound",FALSE,0.832732222798527,0.772920393221094
"961",961,"hclust","median","d31",FALSE,0.635306321380099,0.601606654171475
"962",962,"hclust","median","flame",FALSE,0.723796970940261,0.418975946289294
"963",963,"hclust","median","jain",FALSE,0.840952250891343,0.476598526065278
"964",964,"hclust","median","pathbased",FALSE,0.501657410766135,0.162262622430353
"965",965,"hclust","median","r15",FALSE,0.800314948318814,0.772031365115187
"966",966,"hclust","median","s1",FALSE,0.680256421087956,0.648208674035196
"967",967,"hclust","median","s2",FALSE,0.53874204766097,0.481035979925642
"968",968,"hclust","median","s3",FALSE,0.466850013629879,0.406798291850875
"969",969,"hclust","median","s4",FALSE,0.379666217189791,0.284321370238174
"970",970,"hclust","median","spiral",FALSE,0.331754229368921,-0.00263680056753377
"971",971,"hclust","median","unbalance",FALSE,0.775147915264123,0.612735494359253
"972",972,"hclust","median","cross",FALSE,0.475852974384442,0.00613850128556951
"973",973,"hclust","median","smile",FALSE,0.625721839903615,0.480915766526699
"974",974,"hclust","median","twosplashes",FALSE,0.638643216080402,0.279093216080402
"975",975,"hclust","median","x1",FALSE,1,1
"976",976,"hclust","median","x2",FALSE,0.556596261514952,-0.00670150756012656
"977",977,"hclust","median","x3",FALSE,0.779226792110043,0.643603734916133
"978",978,"hclust","median","z1",FALSE,0.473612076699601,0.200246931899682
"979",979,"hclust","median","z2",FALSE,0.697553599769684,0.523076518042705
"980",980,"hclust","median","z3",FALSE,0.996677637175018,0.995251534149178
"981",981,"hclust","centroid","atom",FALSE,0.687026326820542,0.00345482120298864
"982",982,"hclust","centroid","chainlink",FALSE,0.65914929748095,0.203746306782653
"983",983,"hclust","centroid","engytime",FALSE,0.701933824478517,0.000207476290326673
"984",984,"hclust","centroid","hepta",FALSE,1,1
"985",985,"hclust","centroid","lsun",FALSE,0.83302262100229,0.71078799809729
"986",986,"hclust","centroid","target",FALSE,0.667163037895181,0.0896137405917904
"987",987,"hclust","centroid","tetra",FALSE,0.97539451589619,0.967267633008765
"988",988,"hclust","centroid","twodiamonds",FALSE,0.997496875014685,0.99499999220708
"989",989,"hclust","centroid","wingnut",FALSE,1,1
"990",990,"hclust","centroid","dense",FALSE,0.960436324377729,0.921204677133922
"991",991,"hclust","centroid","fuzzyx",FALSE,0.49623643731643,0.269604177835202
"992",992,"hclust","centroid","line",FALSE,0.603488734440495,-0.066108799452802
"993",993,"hclust","centroid","parabolic",FALSE,0.7580184246494,0.509315511139113
"994",994,"hclust","centroid","ring",FALSE,0.660419979034961,0.0285974941746124
"995",995,"hclust","centroid","zigzag",FALSE,0.528010075348374,0.182460284738622
"996",996,"hclust","centroid","by_voivodeship",FALSE,0.715713572089423,0.684463916436068
"997",997,"hclust","centroid","pizza1",FALSE,1,1
"998",998,"hclust","centroid","pizza2",FALSE,1,1
"999",999,"hclust","centroid","simple_agglomerations1",FALSE,0.897829573402988,0.862301779729938
"1000",1000,"hclust","centroid","simple_agglomerations2",FALSE,0.750445837457539,0.514225077905046
"1001",1001,"hclust","centroid","simple_agglomerations3",FALSE,0.983701685329102,0.98076034705719
"1002",1002,"hclust","centroid","iris",FALSE,0.763517068100088,0.563751020523071
"1003",1003,"hclust","centroid","iris5",FALSE,0.690548271060658,0.148461400035991
"1004",1004,"hclust","centroid","square",FALSE,0.655252246033629,0.184348802679368
"1005",1005,"hclust","centroid","a1",FALSE,0.876687764871385,0.865927332072551
"1006",1006,"hclust","centroid","a2",FALSE,0.830016883128698,0.814850049341863
"1007",1007,"hclust","centroid","a3",FALSE,0.853389283509695,0.843265365529763
"1008",1008,"hclust","centroid","aggregation",FALSE,0.99488119732326,0.993467313934767
"1009",1009,"hclust","centroid","compound",FALSE,0.860784032995541,0.79912283559656
"1010",1010,"hclust","centroid","d31",FALSE,0.851216530284794,0.840146147889738
"1011",1011,"hclust","centroid","flame",FALSE,0.730023527047636,0.0127504301311393
"1012",1012,"hclust","centroid","jain",FALSE,0.918340258819746,0.768446889848748
"1013",1013,"hclust","centroid","pathbased",FALSE,0.647547083450942,0.425268395370624
"1014",1014,"hclust","centroid","r15",FALSE,0.983297095185873,0.982133301049403
"1015",1015,"hclust","centroid","s1",FALSE,0.981843883190681,0.980547432716824
"1016",1016,"hclust","centroid","s2",FALSE,0.805886214055429,0.77930808676527
"1017",1017,"hclust","centroid","s3",FALSE,0.574457568312716,0.49391887766102
"1018",1018,"hclust","centroid","s4",FALSE,0.512156760231267,0.429642124766024
"1019",1019,"hclust","centroid","spiral",FALSE,0.385862275788058,0.00895854474288207
"1020",1020,"hclust","centroid","unbalance",FALSE,0.999983476565497,0.999976887161302
"1021",1021,"hclust","centroid","cross",FALSE,0.494816262244691,0.000234252685068158
"1022",1022,"hclust","centroid","smile",FALSE,0.71331097919771,0.604757770398608
"1023",1023,"hclust","centroid","twosplashes",FALSE,0.689567502245193,0.00225619042247157
"1024",1024,"hclust","centroid","x1",FALSE,1,1
"1025",1025,"hclust","centroid","x2",FALSE,0.596878437830276,0.271307635344954
"1026",1026,"hclust","centroid","x3",FALSE,0.729353939864123,0.566646970995598
"1027",1027,"hclust","centroid","z1",FALSE,0.516480390616326,0.0471332555046608
"1028",1028,"hclust","centroid","z2",FALSE,0.776260688525282,0.57437111650907
"1029",1029,"hclust","centroid","z3",FALSE,1,1
"1030",1030,"kmeans","Hartigan-Wong","atom",FALSE,0.655926233807819,0.188533603208666
"1031",1031,"kmeans","Hartigan-Wong","chainlink",FALSE,0.545910729638913,0.0927278232756399
"1032",1032,"kmeans","Hartigan-Wong","engytime",FALSE,0.907634645408638,0.815060637690859
"1033",1033,"kmeans","Hartigan-Wong","hepta",FALSE,0.835731462679858,0.800227273390129
"1034",1034,"kmeans","Hartigan-Wong","lsun",FALSE,0.637876263591423,0.428559900469089
"1035",1035,"kmeans","Hartigan-Wong","target",FALSE,0.792783172030283,0.635548666921771
"1036",1036,"kmeans","Hartigan-Wong","tetra",FALSE,1,1
"1037",1037,"kmeans","Hartigan-Wong","twodiamonds",FALSE,1,1
"1038",1038,"kmeans","Hartigan-Wong","wingnut",FALSE,0.929679507216674,0.859497168372491
"1039",1039,"kmeans","Hartigan-Wong","dense",FALSE,0.904534033733291,0.809050047977375
"1040",1040,"kmeans","Hartigan-Wong","fuzzyx",FALSE,0.690316728665763,0.607110093990514
"1041",1041,"kmeans","Hartigan-Wong","line",FALSE,0.597699388434166,-0.00923962339548749
"1042",1042,"kmeans","Hartigan-Wong","parabolic",FALSE,0.794527361742157,0.589413107324894
"1043",1043,"kmeans","Hartigan-Wong","ring",FALSE,0.499134383662794,-0.000857602986426478
"1044",1044,"kmeans","Hartigan-Wong","zigzag",FALSE,0.49620486988675,0.136363263086314
"1045",1045,"kmeans","Hartigan-Wong","by_voivodeship",FALSE,0.78049511703876,0.760166911434566
"1046",1046,"kmeans","Hartigan-Wong","pizza1",FALSE,1,1
"1047",1047,"kmeans","Hartigan-Wong","pizza2",FALSE,1,1
"1048",1048,"kmeans","Hartigan-Wong","simple_agglomerations1",FALSE,0.956924766020777,0.945142979656433
"1049",1049,"kmeans","Hartigan-Wong","simple_agglomerations2",FALSE,0.87019519433433,0.803911160878553
"1050",1050,"kmeans","Hartigan-Wong","simple_agglomerations3",FALSE,0.919095314782195,0.902022013024712
"1051",1051,"kmeans","Hartigan-Wong","iris",FALSE,0.820808072911415,0.73023827228347
"1052",1052,"kmeans","Hartigan-Wong","iris5",FALSE,0.703799114452359,0.4625241012374
"1053",1053,"kmeans","Hartigan-Wong","square",FALSE,0.517332283968294,0.0279424172206254
"1054",1054,"kmeans","Hartigan-Wong","a1",FALSE,0.796861725987568,0.781912417390124
"1055",1055,"kmeans","Hartigan-Wong","a2",FALSE,0.803147840327314,0.793735703483585
"1056",1056,"kmeans","Hartigan-Wong","a3",FALSE,0.835195575240301,0.829199421336925
"1057",1057,"kmeans","Hartigan-Wong","aggregation",FALSE,0.716689153746363,0.642724475620536
"1058",1058,"kmeans","Hartigan-Wong","compound",FALSE,0.642208897646545,0.537865257476241
"1059",1059,"kmeans","Hartigan-Wong","d31",FALSE,0.878980058259079,0.874160372568688
"1060",1060,"kmeans","Hartigan-Wong","flame",FALSE,0.758628902753503,0.499761465426664
"1061",1061,"kmeans","Hartigan-Wong","jain",FALSE,0.697722952563024,0.318093755619738
"1062",1062,"kmeans","Hartigan-Wong","pathbased",FALSE,0.661683902361625,0.46132893486545
"1063",1063,"kmeans","Hartigan-Wong","r15",FALSE,0.776717108349663,0.751478522977532
"1064",1064,"kmeans","Hartigan-Wong","s1",FALSE,0.838838370878581,0.821801367864879
"1065",1065,"kmeans","Hartigan-Wong","s2",FALSE,0.873504892226875,0.86323974405833
"1066",1066,"kmeans","Hartigan-Wong","s3",FALSE,0.707732624525665,0.686020224902748
"1067",1067,"kmeans","Hartigan-Wong","s4",FALSE,0.581608018227835,0.549093658643758
"1068",1068,"kmeans","Hartigan-Wong","spiral",FALSE,0.327405034915453,-0.00606185230314025
"1069",1069,"kmeans","Hartigan-Wong","unbalance",FALSE,0.656734829199365,0.525349234857907
"1070",1070,"kmeans","Hartigan-Wong","cross",FALSE,0.441080386182212,0.108924395104799
"1071",1071,"kmeans","Hartigan-Wong","smile",FALSE,0.466367791065596,0.288859010277062
"1072",1072,"kmeans","Hartigan-Wong","twosplashes",FALSE,0.638643216080402,0.279093216080402
"1073",1073,"kmeans","Hartigan-Wong","x1",FALSE,1,1
"1074",1074,"kmeans","Hartigan-Wong","x2",FALSE,0.794340933552832,0.687672759910717
"1075",1075,"kmeans","Hartigan-Wong","x3",FALSE,0.89379193504137,0.855893834334504
"1076",1076,"kmeans","Hartigan-Wong","z1",FALSE,0.465493030261307,0.202318010594885
"1077",1077,"kmeans","Hartigan-Wong","z2",FALSE,0.640338134816385,0.471541952101372
"1078",1078,"kmeans","Hartigan-Wong","z3",FALSE,0.822703573320432,0.746599764438018
"1079",1079,"kmeans","Forgy","atom",FALSE,0.657229001048872,0.195111977416002
"1080",1080,"kmeans","Forgy","chainlink",FALSE,0.549770512688037,0.10022375900972
"1081",1081,"kmeans","Forgy","engytime",FALSE,0.908072851566514,0.815942760559026
"1082",1082,"kmeans","Forgy","hepta",FALSE,0.836995166593054,0.80158680446684
"1083",1083,"kmeans","Forgy","lsun",FALSE,0.645106757052514,0.440492326611389
"1084",1084,"kmeans","Forgy","target",FALSE,0.793047001042616,0.635963702134943
"1085",1085,"kmeans","Forgy","tetra",FALSE,1,1
"1086",1086,"kmeans","Forgy","twodiamonds",FALSE,1,1
"1087",1087,"kmeans","Forgy","wingnut",FALSE,0.929679507216674,0.859497168372491
"1088",1088,"kmeans","Forgy","dense",FALSE,0.904534033733291,0.809050047977375
"1089",1089,"kmeans","Forgy","fuzzyx",FALSE,0.674913650540715,0.582091777167935
"1090",1090,"kmeans","Forgy","line",FALSE,0.597402317788232,-0.0130077736933263
"1091",1091,"kmeans","Forgy","parabolic",FALSE,0.794527361742157,0.589413107324894
"1092",1092,"kmeans","Forgy","ring",FALSE,0.499097285438136,-0.00090170723774091
"1093",1093,"kmeans","Forgy","zigzag",FALSE,0.498274121564648,0.1373638516932
"1094",1094,"kmeans","Forgy","by_voivodeship",FALSE,0.685520957935559,0.656207246230657
"1095",1095,"kmeans","Forgy","pizza1",FALSE,0.953805813710003,0.938165817270774
"1096",1096,"kmeans","Forgy","pizza2",FALSE,1,1
"1097",1097,"kmeans","Forgy","simple_agglomerations1",FALSE,0.961841966440599,0.95135087387356
"1098",1098,"kmeans","Forgy","simple_agglomerations2",FALSE,0.87019519433433,0.803911160878553
"1099",1099,"kmeans","Forgy","simple_agglomerations3",FALSE,0.79412170329956,0.757565750482497
"1100",1100,"kmeans","Forgy","iris",FALSE,0.661310216598454,0.42895111672369
"1101",1101,"kmeans","Forgy","iris5",FALSE,0.696903797914077,0.450558213716108
"1102",1102,"kmeans","Forgy","square",FALSE,0.517332283968294,0.0279424172206254
"1103",1103,"kmeans","Forgy","a1",FALSE,0.777271400585184,0.762720785481946
"1104",1104,"kmeans","Forgy","a2",FALSE,0.816170219829523,0.809227672569537
"1105",1105,"kmeans","Forgy","a3",FALSE,0.825816237700686,0.819742907611002
"1106",1106,"kmeans","Forgy","aggregation",FALSE,0.772550571296772,0.711631924203616
"1107",1107,"kmeans","Forgy","compound",FALSE,0.815651951754258,0.753850427130857
"1108",1108,"kmeans","Forgy","d31",FALSE,0.850315970478775,0.843288469827314
"1109",1109,"kmeans","Forgy","flame",FALSE,0.741986521148089,0.464743549111961
"1110",1110,"kmeans","Forgy","jain",FALSE,0.689443717161971,0.300351930944298
"1111",1111,"kmeans","Forgy","pathbased",FALSE,0.661745224993236,0.46019238939532
"1112",1112,"kmeans","Forgy","r15",FALSE,0.79011807566894,0.772046641519378
"1113",1113,"kmeans","Forgy","s1",FALSE,0.908417135878944,0.900488715387468
"1114",1114,"kmeans","Forgy","s2",FALSE,0.756159659624874,0.731099524115476
"1115",1115,"kmeans","Forgy","s3",FALSE,0.698141461930568,0.675796254500269
"1116",1116,"kmeans","Forgy","s4",FALSE,0.599871416066723,0.567523185601309
"1117",1117,"kmeans","Forgy","spiral",FALSE,0.328183837909046,-0.00503629064272745
"1118",1118,"kmeans","Forgy","unbalance",FALSE,0.861793020256021,0.806087696420076
"1119",1119,"kmeans","Forgy","cross",FALSE,0.487331632337642,0.224391721237653
"1120",1120,"kmeans","Forgy","smile",FALSE,0.467747875382604,0.290372520071399
"1121",1121,"kmeans","Forgy","twosplashes",FALSE,0.638643216080402,0.279093216080402
"1122",1122,"kmeans","Forgy","x1",FALSE,1,1
"1123",1123,"kmeans","Forgy","x2",FALSE,0.550659146316221,0.209054806135108
"1124",1124,"kmeans","Forgy","x3",FALSE,0.89379193504137,0.855893834334504
"1125",1125,"kmeans","Forgy","z1",FALSE,0.465493030261307,0.202318010594885
"1126",1126,"kmeans","Forgy","z2",FALSE,0.616881499262018,0.440994840946683
"1127",1127,"kmeans","Forgy","z3",FALSE,0.748228259980398,0.647596057767938
"1128",1128,"kmeans","MacQueen","atom",FALSE,0.649159356872643,0.145644692692227
"1129",1129,"kmeans","MacQueen","chainlink",FALSE,0.549770512688037,0.10022375900972
